Sentence,toxicity,severe_toxicity,sexually_explicit,threat,profanity,identity_attack,Average
" anti-Semitic, Islamophobic, xenophobe, ableist, and  you are part of",0.61576194,0.41735467,0.07534697,0.25581902,0.24183442,0.772231,0.3963913366666667
" man’s vagina, anus or mouth with his penis without the woman's consent.

",0.9493738,0.6873344,0.9977324,0.24637794,0.9090213,0.36247015,0.692051665
"

But then I looked at him and he looks like

Like this",0.098530434,0.04550986,0.1344734,0.2353293,0.078067556,0.047433108,0.10655727633333334
" ” ”a slut,” ”a cunt,” ”a whore",0.973628,0.89362836,0.9277121,0.14333373,0.9834337,0.8008965,0.7871053983333334
" tongue,  there's a lot of depth to “I'll Never Be Yours‖",0.12734453,0.052659273,0.15160418,0.23411733,0.079012014,0.08067674,0.12090234450000002
 think that it is wrong to do it so,0.066571936,0.02098895,0.047079217,0.07860555,0.04619914,0.041538015,0.050163801333333334
" ""Hey, I don't think you should be doing this.""
",0.071136676,0.01872821,0.021375505,0.095368534,0.023610637,0.03453949,0.04412650866666667
" it and gone  back to the 1950s, when the whole of India was under the thumb of",0.087042086,0.035931367,0.04795316,0.09262421,0.03835586,0.10089114,0.0671329705
" did the same thing on a  public place.

He said",0.07358495,0.041723724,0.06596885,0.1431841,0.044821557,0.055229105,0.07075204766666666
" f--k up.""

""I",0.5876557,0.4376634,0.40481335,0.26514757,0.6984549,0.19240443,0.43102322499999995
"-in-the-ass, she can be a pain-in-the-ass,"" he",0.9156528,0.7101993,0.97149086,0.34613296,0.93690646,0.23113203,0.6852524016666667
" and jumped out, and  it didn't even slow down. “I was in the driver",0.07058876,0.029742513,0.06308548,0.20401007,0.041130714,0.031707738,0.07337754583333332
"  to show how little you understand.

But I'm not going to bother with that.",0.09684426,0.033043098,0.049067717,0.08345185,0.05021197,0.03116465,0.057297257500000004
  it can only be 2 or more for that,0.04359659,0.01612075,0.043218117,0.07639072,0.027119268,0.033262406,0.0399513085
  but I didn't care. I could feel,0.082936026,0.03340312,0.08739629,0.093670584,0.06929583,0.053502146,0.07003399933333333
".""

",0.025366312,0.008044525,0.029616915,0.03691624,0.013361856,0.00854686,0.020308784666666666
"sex workers"" for whom  so-called contraception is the problem.

In other words",0.5154597,0.2852605,0.84560657,0.1323379,0.36555874,0.38053033,0.42079229
".""

""Oh, that is not a joke.""

""It's that  you",0.1801859,0.047252838,0.04116785,0.07021145,0.062008724,0.06171453,0.07709021533333334
", are you here as a form of self-pleasuring for my pleasure?""

""",0.5154597,0.23265795,0.4764352,0.22950026,0.2207286,0.15711412,0.30531597166666663
" You. If you like our site, stick around for a few more months, as we will be",0.1688669,0.081375554,0.176092,0.20479451,0.11457433,0.07229643,0.13633328733333336
. The only thing they will do is look at Cappy Cap and think he is a sell out,0.12505475,0.07221935,0.122920014,0.2420518,0.09485058,0.062187005,0.11988058316666667
" is happening to those poor slobs in New York City.""

Trump is not the first prominent",0.5579521,0.15395689,0.047217656,0.06620681,0.15969336,0.20226267,0.19788158099999997
" damn note?""

""It's",0.71046036,0.39073375,0.09433434,0.09634613,0.9066618,0.12374338,0.3870466266666667
  it is because he is a poc because he has the same hair as a poc like,0.3203091,0.15829277,0.22097631,0.099359944,0.23695411,0.21875663,0.209108144
" the ass,""

But it’ll be different this time, he adds.

",0.93232936,0.6814358,0.98786247,0.27616778,0.9559142,0.13606611,0.6616292866666666
" just fucking say about me, you little bitch? I'll have you know I graduated top of my",0.9897058,0.9195492,0.605428,0.5060591,0.9878806,0.5743767,0.7638332333333334
 radical leftist  because of how i do my job and my way of doing business. do you know,0.18312703,0.08556504,0.069757454,0.11800892,0.08936752,0.21380259,0.126604759
","" he said.

The president",0.073632054,0.025040083,0.032138336,0.049432363,0.033801764,0.046257522,0.043383687000000004
"tell the girls""  as he pulled out my hand.

""What do you want?""",0.26386705,0.09202918,0.38203305,0.1335208,0.12588173,0.18627758,0.19726823166666665
" fucking!"" at the officers.

He was charged with assault on",0.93232936,0.7446459,0.4635558,0.58339983,0.96054196,0.20662238,0.6485158716666666
.  7:05:40 PM WulfyZef voted to STAY 7:05,0.08125593,0.030894488,0.05086702,0.077522814,0.04658294,0.052601922,0.05662085233333334
" the neck when it came to his own people.

In fact, I  think he was",0.288951,0.22995152,0.14350322,0.62274504,0.15935542,0.15850997,0.26716936166666666
" that blowjob?""

",0.9324863,0.76406306,0.9893777,0.24078932,0.9353655,0.29678646,0.6931447233333334
" Asia, Asian girl likes  a big white dong,Asian guys always",0.6654607,0.6064155,0.7764615,0.4761994,0.5090043,0.76960456,0.63385766
" you, it may be because you've  done it before too.

""

—",0.066212095,0.018658584,0.042301644,0.07564137,0.03373777,0.015464615,0.042002679666666674
" video,"" a woman begins  in the trailer.

""I don't know,"" the",0.17063515,0.05413711,0.08833028,0.115239225,0.09682454,0.28256685,0.1346221925
"  told him to stick to sports.

He responded ""
",0.056616623,0.022911772,0.058423717,0.072274186,0.027669303,0.018604238,0.04274997316666668
" care if  people are being harmed,"" he wrote. ""That's not going to happen anymore.""",0.086968906,0.03893231,0.021300446,0.16633357,0.02834082,0.07063848,0.068752422
" kick their ankles, kick  the ground and it's just not in any way okay,"" he said",0.6401201,0.60382944,0.15841943,0.9533248,0.3198253,0.3573694,0.5054814116666667
  it turns out he's the son of the guy who owned the house the kid lives in,0.30736595,0.16139913,0.13194193,0.43976915,0.12379417,0.1289746,0.2155408216666667
 right  right on”my,0.047848288,0.020394336,0.046970356,0.0645109,0.026163634,0.04997039,0.042642983999999995
 were until  you were gone.I am so glad to have met you. You were just a,0.1508501,0.070016906,0.07437776,0.23517375,0.07532567,0.047109254,0.10880890666666666
", I'm not going to do it, it was a mistake, I  don't want to",0.069080055,0.027666626,0.0646189,0.0825843,0.058171943,0.052476145,0.05909966149999999
", you're",0.09058659,0.02823995,0.04051592,0.07443298,0.05133775,0.032965634,0.05301313733333334
" soft skin,"" he says.

",0.114282236,0.061492465,0.1469563,0.16676678,0.07920403,0.08308229,0.1086306835
 white people’ as an epithet on the  two-storey building on Bishopsgate,0.45225254,0.30504632,0.14478411,0.33528715,0.20833012,0.6411939,0.34781569
 a cat and they are already trying to adopt  you'll see. I don't think I have,0.14785588,0.043458004,0.06271724,0.09384799,0.0856774,0.10832079,0.090312884
" 'n-----' on  the phone.

In a statement released",0.060578488,0.025430629,0.068029724,0.06720291,0.03438747,0.037896447,0.04892094466666666
 to ”fucking.””” ”No one is ever happy when,0.9323488,0.7639495,0.5683044,0.106408164,0.96887034,0.35688627,0.6161279123333333
", I don't even like you when you're angry.

[Wife is taken off",0.23975718,0.07334223,0.070179656,0.19079202,0.113153644,0.11166878,0.13314891833333334
" it's hard  for no reason.

—The",0.10516889,0.058070906,0.1849062,0.15725927,0.09321166,0.07224094,0.11180964433333333
" it to the police,"" he said to them,  it was the first time they had ever heard",0.24072424,0.16067863,0.15404855,0.5227931,0.1314092,0.22248544,0.23868986000000003
"in' on about it, this is the  same bullshit the rest of the states",0.827703,0.5279927,0.15310435,0.11640912,0.92445207,0.2434114,0.4655121066666666
" defending _______.""",0.073161274,0.031601686,0.04470586,0.0727075,0.038831335,0.052386183,0.05223230633333333
" real treat.

‭ ‬",0.06629905,0.02223315,0.05037601,0.05657675,0.045020793,0.036108322,0.046102345833333336
"?”""” “”I ‘don't think ‘",0.07164163,0.021511927,0.035101168,0.035039276,0.027289221,0.08433039,0.04581893533333334
  hypocrite to say this but I think it's important for people to understand that when it comes,0.605159,0.20517771,0.036404695,0.17363878,0.34759322,0.14327465,0.25187467583333334
" the fuck  in the middle of the street.""

Me: ""He was on the side",0.88824683,0.68293476,0.778477,0.20168984,0.9455594,0.21845637,0.6192273666666667
" we don't need no stinking ball breakers over here, we  know what we're about",0.45820895,0.19226365,0.21053955,0.10287061,0.3077056,0.21394724,0.24758926666666667
 of just being  them or your,0.08724163,0.028040323,0.087333545,0.11798625,0.040917996,0.03287029,0.06573167233333334
" it.""

In the New Yorker, Alex",0.06599333,0.02670394,0.036087327,0.08107718,0.032829463,0.081113175,0.053967402500000004
" and hold onto in the locker room and  see if they can get some quick wins in.

",0.061271787,0.021141639,0.031088345,0.094744116,0.017779289,0.027630068,0.042275874
"iner head on with a  a stick.

‹A",0.4153727,0.24235493,0.43383077,0.33247587,0.26183158,0.12718834,0.3021756983333333
"  things, and I try to use that as an opportunity to change the way I think and",0.061893243,0.0253583,0.051214103,0.0982312,0.040052917,0.050010137,0.054459983333333344
".

In case it wasn't clear, it wasn't just the Obama administration that was blocking",0.09774122,0.037994143,0.06578821,0.08757424,0.05380311,0.12258777,0.07758144883333333
" three!

I can picture a little more now

If  it were a",0.06123715,0.026181709,0.05518017,0.09798518,0.037324883,0.042040017,0.0533248515
 wouldnt want  you to get lost’’‖‖‖‖,0.3296856,0.122365095,0.11398336,0.25258747,0.16282295,0.13628587,0.18628839083333334
"-serving,  toady who has no idea how to do the job. She’ll",0.36012623,0.13201092,0.064202204,0.15538317,0.12354463,0.17242475,0.16794865066666667
you‘re a failure.‖‖ ‖I don't know who the �,0.8342177,0.586396,0.13866962,0.19689356,0.6196858,0.4809843,0.4761411633333333
 motherland I'll be  getting some time off.,0.08515112,0.038372822,0.0904038,0.1902325,0.058789592,0.045470733,0.08473676116666667
 out there,0.043613058,0.016636988,0.04843843,0.09678455,0.027131965,0.020923428,0.0422547365
" from a Trump supporter  with “fucking retards”, and then deleted the rest",0.97528464,0.8915492,0.5216213,0.55429393,0.97049224,0.8353296,0.791428485
" probably try to beat the  living shit out of you.""

",0.9156528,0.70321363,0.15258399,0.9059728,0.92678523,0.3068321,0.6518400916666668
 90s. We,0.05789592,0.027503323,0.105455674,0.09916816,0.04727565,0.03458276,0.061980247833333335
" it and  it would get to the point, where I would try and eat some of it and",0.09137502,0.052446503,0.11779858,0.24099727,0.059319735,0.05439406,0.10272186133333333
 McGee > but they are the goodest of all [15:37:25] Rah McGee >,0.030968785,0.015648413,0.027817316,0.06997465,0.016688425,0.031634033,0.032121937
 but it wasn't that great and I didn't think I had enough experience to  get it.,0.052639805,0.016821766,0.06130062,0.049677048,0.033565417,0.026416577,0.040070205500000004
"take this  out of here,""",0.10075589,0.043987114,0.056495782,0.207265,0.056463555,0.05504478,0.08666868683333334
", because he lives here.‭ ‬It is his home.‭ ‬He",0.0892233,0.040279094,0.0445735,0.121197656,0.044580214,0.03374715,0.062266819
" the wood chipper to keep them  looking down.

The study’s finding that",0.18160495,0.07129917,0.096481346,0.21032424,0.10345273,0.06770393,0.121811061
", you produce  a bit of",0.16994567,0.07080283,0.08593738,0.12428065,0.12381275,0.08092174,0.10928350333333332
" rest of this shit is  getting done.

Anonymous 01/18/17 (Wed)",0.89961106,0.6542743,0.07669681,0.17611359,0.9568911,0.16957045,0.4888595516666667
.” ‬” ‬” ‬” ‬” �,0.24997607,0.1415798,0.09886572,0.12604135,0.22019106,0.21453433,0.175198055
","" Farrah says.

""I don’t know what your",0.14520723,0.040058896,0.04372369,0.09223552,0.044002675,0.047855753,0.06884729399999999
 this day have  what they think is an argument that has been completely demolished over and over again in,0.15503433,0.09680354,0.10159725,0.37845257,0.09044346,0.12516992,0.157916845
" help him clean up, according to the film, which debuted at the Toronto International Film Festival on Sunday",0.01794522,0.0071717105,0.014552721,0.035779957,0.008332193,0.013160885,0.016157114416666667
" and the  help.

‭‭ ‬He",0.055134293,0.024006179,0.037019752,0.07421963,0.02456079,0.017736543,0.038779531166666666
" was time for another facial, the final  oral was with her lips and tongue",0.6019,0.34955552,0.8777541,0.33818108,0.5090287,0.2117639,0.4813638833333333
  just like the rest of us.,0.07284002,0.026446866,0.053088773,0.07742454,0.031184502,0.038647704,0.049938734166666665
" penis,  which entered her vagina before she was aware of it.

He claimed that he",0.9252273,0.7566211,0.9908025,0.3804487,0.8868394,0.28847095,0.7047349916666666
 colonialism and white male privilege (partially because they don't allow black people in their  country of,0.6742962,0.45412353,0.08376274,0.15661223,0.30327883,0.8582149,0.42171473833333334
" you and I want to drink water”

Police  took T.",0.17189714,0.08147788,0.09529564,0.21581821,0.110272616,0.05402409,0.12146426266666667
"  money, big dicks, big dicks, big dicks, big dicks, big",0.97648764,0.8690389,0.9961644,0.24321471,0.9746409,0.32517904,0.7307875983333334
"  middle class, and I think you're right.""

""I think that's a terrible",0.37318218,0.10607155,0.047812358,0.11254401,0.1950404,0.1547811,0.16490526633333333
 job you are so cool  but seriously? Youre such a douchebag how do you get,0.93806213,0.74908185,0.39038303,0.13033326,0.8797553,0.2030777,0.5484488783333334
" are the enemy of the  God. Your families are the enemy of God,‖‖",0.42100167,0.25290063,0.043501128,0.2655876,0.16848156,0.47834638,0.2716364946666667
" that and call me.

’It's",0.112731405,0.04374977,0.0782546,0.12847656,0.08513958,0.059172448,0.08458739383333332
 getting no  back,0.061731942,0.024685461,0.04519722,0.09882644,0.038198695,0.04355281,0.05203209466666667
" ""Don't even think.""

Snoop continues, ""I don't even think",0.1299909,0.036886245,0.022901509,0.060628787,0.034408305,0.11231923,0.06618916266666668
" AIDS, they sent the  HIV T to me, along with a letter saying",0.5154597,0.48551452,0.4607535,0.6344767,0.43169942,0.38947743,0.48623021166666675
"!""",0.03862404,0.013184486,0.04048469,0.05071655,0.02118924,0.01538205,0.029930176
", a woman  can, and it's a pretty good way to ensure they stay together.
",0.15646105,0.07149359,0.19572574,0.14751127,0.12142972,0.2529254,0.15759112833333333
" his gang,"" he says.

""I don't think it's fair to put those men",0.31089434,0.1027743,0.19914098,0.20135574,0.14032882,0.27997735,0.205745255
" of the clitoris, causing it to  stand up in",0.80576324,0.51195425,0.9863063,0.20790876,0.7533158,0.18482399,0.5750120566666667
" it"" and made him a little bit gay instead of making him a bisexual  who has a fl",0.699944,0.45142743,0.6280104,0.17024188,0.50908345,0.84923524,0.5513237333333333
" your little girl self now as usual,"" the fan wrote.",0.40028176,0.10226424,0.06112908,0.042646073,0.06890957,0.16996375,0.14086574549999997
 why the fuck would we give  a chance to women when we have women in the military and in,0.93236166,0.79745895,0.8291474,0.4874331,0.9559142,0.68740886,0.781620695
", it's going across the

room.""

""I know.""

""It",0.07915145,0.037032083,0.09280762,0.12924817,0.0552489,0.056087498,0.07492928683333333
" is not a way we do business now,"" he said, according to the report.

""",0.049372554,0.011126423,0.013737331,0.03460248,0.012812944,0.013481076,0.022522134666666666
" leash comes on in half hour and that's it. So at 10am, me and",0.084061496,0.050244134,0.0762396,0.10507196,0.07608349,0.063729964,0.07590510733333333
" you alone,"" he says.

""It just means  that you are in your own place",0.14671871,0.03377266,0.052614994,0.056459725,0.039337844,0.031763807,0.060111290000000005
"

It's been a while since I've felt good about myself.

[pō",0.12984534,0.06061285,0.19001226,0.2315041,0.14251837,0.085614175,0.14001784916666668
" the shite out them in the ring.""

""How do you do that,
",0.8309349,0.6006741,0.19676533,0.28081656,0.8868394,0.21150202,0.501255385
" invited guest to join my irc channel.""It was a mistake to invite him to the channel.""",0.08868704,0.028909659,0.037666272,0.12548557,0.024898872,0.045172397,0.058469968333333344
 ass  looked back at my feed and saw that I was actually looking at her and enjoyed it.,0.7687758,0.40767464,0.9352357,0.20050097,0.85087794,0.11506647,0.5463552533333333
" write a book.""

""So you're going to be saying that I wrote the letter you",0.087222405,0.027920928,0.050609503,0.123629004,0.04679695,0.026432555,0.06043522416666667
:06:57 PM DrSkyx I have been searching the net for hours now hoping to find,0.100044146,0.044884346,0.08511788,0.20358603,0.060750972,0.08721554,0.09693315233333333
" over again, because it's  but it's not a ""pro"" thing to do and it",0.053232685,0.018017512,0.05349622,0.058489703,0.029565882,0.03583253,0.041439088666666665
 not ‘Pac  know what ‘Pac would say if ‘Pac would say,0.063899875,0.023986487,0.029313466,0.05912928,0.025344022,0.054644924,0.04271967566666666
".""

The rest of Usain Bolt’s  remarks were less inflammatory, but they",0.059926115,0.012053133,0.020480834,0.020578478,0.014349011,0.017931774,0.024219890833333337
adian girl hot anal cumshot hardcore anal hardcore anal cumshot big tits amateur big tits anal big boobs,0.93099636,0.88761777,0.98236954,0.6012491,0.88710827,0.58951306,0.81314235
".

And that's a good thing, because this week we have
",0.056700014,0.02515519,0.05335437,0.08635382,0.033409,0.036503844,0.048579373
"  and they are right.

""",0.017922012,0.006666611,0.019085236,0.032822788,0.0096168695,0.010326895,0.016073401916666667
" his lil' eyes.

",0.0999827,0.035611834,0.14299947,0.10532009,0.070283696,0.027141282,0.08022317866666666
 I  never had that happen to me. I didn't have to put up with such a huge,0.07254766,0.030264707,0.09147798,0.06964599,0.050238673,0.0592941,0.06224485166666668
 you'll know it's time to  get up and go to the sink and fill your mouth with,0.69542736,0.37047637,0.8411273,0.48861355,0.41830814,0.12380353,0.48962604166666673
"  https://t.co/7X6XdOo6Bd
",0.053683758,0.021311305,0.06089732,0.054395404,0.030229384,0.04386436,0.0440635885
" and, most importantly, a feeling",0.043415222,0.01675605,0.03744469,0.073244795,0.024148062,0.02476432,0.0366288565
" don't mean nothin for me.

Kool G Rap",0.062333774,0.019603733,0.020997528,0.04955471,0.027979411,0.035167143,0.03593938316666667
" you’re a ‫dysfunctional wuss‭.‭

�",0.8785311,0.62352765,0.15556975,0.18951534,0.68836987,0.47320205,0.5014526266666667
" a  motherf****r"".

He added that Kim was """,0.9480856,0.8486256,0.5354394,0.22963327,0.9559142,0.3958615,0.6522599283333333
" white people"" and posted something to his Instagram.

He captioned the image with the following",0.40314764,0.25433654,0.13478236,0.19111066,0.194318,0.66818184,0.30764617333333333
".

Advertisement

",0.095670976,0.038153253,0.08352348,0.07936063,0.07450148,0.06464093,0.0726417915
" privates,"" he said in an interview with a South Korean newspaper,  Daily Mail's",0.044543546,0.015288504,0.24411003,0.072970405,0.033840295,0.026756935,0.07291828583333333
" idea what it means, you've been a",0.10527133,0.03184675,0.06527078,0.118634135,0.06386832,0.06556393,0.07507587416666665
" cunt, sl",0.94992846,0.80454314,0.97149086,0.15185164,0.9784651,0.26735345,0.6872721083333332
 and this isn't true and I am an honourable man and I am not like this.�,0.3443279,0.13995461,0.07373924,0.14221399,0.2585741,0.2442406,0.20050840666666667
"  what is this, the opposite of what I said about Fox News—but then again they're",0.07825977,0.024708953,0.04712254,0.053965293,0.043849524,0.04524678,0.04885881
" of it, you know,"" he said.

Gennario said the Trump campaign will need",0.062019512,0.01932155,0.020241473,0.056662932,0.014538766,0.030853998,0.03393970516666666
 is going to lose that endorsement  no matter how much he doubles down on the thing that got him,0.14098592,0.055390313,0.093879305,0.28792277,0.08283379,0.05638787,0.11956666133333334
" times, “pussy” 9 times, ”black cocks,” �",0.8669383,0.7509237,0.98236954,0.24033764,0.91128254,0.52657115,0.7130704783333334
"!"" he said.

He added that he",0.08517851,0.03547275,0.04222306,0.10183011,0.061939556,0.025786508,0.05873841566666666
" me  report card on the Obama administration.

1.

2.

3",0.053524617,0.025351496,0.032521497,0.09737896,0.02308044,0.046667427,0.0464207395
 bitches bitches black bitches who do the cheating Black bitches who do the cheating Black bit,0.9901393,0.9476763,0.78185594,0.24204288,0.98874927,0.95402986,0.8174155916666668
 ,0.05944112,0.025209943,0.059199914,0.077610366,0.04347006,0.033472553,0.049733992666666664
" them saying, ""yo, that  lady! She's so beautiful",0.10539638,0.038246863,0.16236244,0.0590427,0.08615262,0.061608523,0.08546825433333333
" know, you  look like an idiot like I do.

The US media needs to take",0.9480856,0.6132299,0.09175307,0.2190173,0.77333814,0.44374505,0.51486151
" don't

B-Money”-9: ‖I don't give a",0.09568008,0.026513794,0.04196356,0.0418832,0.052252326,0.0633326,0.05360426000000001
It's the breast that's,0.38210082,0.15133321,0.87415224,0.08758889,0.42737883,0.09224227,0.33579937666666665
 don't,0.06591982,0.021664679,0.031064378,0.08239756,0.03934736,0.0485907,0.04816408283333334
. ‬’I’ve’t forgotten’what‖s been,0.10730468,0.040124252,0.09342818,0.07555467,0.06874168,0.049713288,0.07247779166666667
".

But not anymore.
",0.06846387,0.02444839,0.038337376,0.08676162,0.03056008,0.036302056,0.04747889866666666
" ass, and you didn't like that idea at all.

",0.9006818,0.5460367,0.97149086,0.115200035,0.9399603,0.1520361,0.6042342991666667
  it.” ”””””””�,0.25461274,0.14423063,0.1043967,0.15422644,0.22269148,0.23108052,0.18520641833333337
" seen, and I was on a date with a guy I used to work with.

The",0.07615071,0.044125006,0.17929251,0.103837095,0.106289454,0.070009016,0.0966172985
" long  but I'm getting ahead of myself. Let's get down to business though.

",0.097982295,0.037388016,0.10680077,0.29637545,0.054535072,0.034662392,0.10462399916666665
",” ”sucking my a**,” ”sucking on my balls",0.9868764,0.91905266,0.9974105,0.15129943,0.98340124,0.392304,0.738390705
 will bring justice to them,0.08297184,0.03911379,0.055480286,0.25845736,0.047567423,0.057986792,0.09026291516666667
".""

",0.025366312,0.008044525,0.029616915,0.03691624,0.013361856,0.00854686,0.020308784666666666
" the production side, and we have a",0.034985565,0.012478887,0.081600875,0.04531789,0.030835016,0.019918444,0.0375227795
" mouth.

Here are some tips for",0.09866717,0.037665516,0.153384,0.076983795,0.06458066,0.043067962,0.07905818383333334
" are more difficult to find than women’s because,",0.47344413,0.24538808,0.14818652,0.19983478,0.1912792,0.68465495,0.32379794333333334
", misguided, and possibly evil people who do not care about them.",0.45773217,0.17722706,0.033659935,0.22892267,0.16758212,0.16951895,0.2057738175
"vegetable”

https://t’ve.co/cq4X",0.028566236,0.013756381,0.046649765,0.027780008,0.021335822,0.045789283,0.030646249166666667
" roads that won't melt under the force of the summer heat.

If there has ever been",0.028798172,0.012637533,0.037982926,0.070293106,0.016328454,0.025029205,0.031844899333333336
 who prepares the semen sample (usually a technician who injects the semen straight from the source in the,0.5770166,0.37464967,0.9274747,0.20156156,0.61357003,0.18571998,0.47999875666666664
 their points and they  are the BEST at what they do I still find it hard to do anything,0.122761816,0.058826067,0.13697705,0.2636877,0.074485675,0.0750517,0.12196500133333332
" woman, then I don't want to be a woman,"" he added.

The petition against",0.291858,0.12689017,0.15728575,0.16449952,0.14824463,0.4083431,0.21618686166666667
" **** on.""

The deputy, who is from the",0.2841253,0.19620518,0.21539764,0.1323697,0.35182118,0.09422314,0.21235702333333337
" I came along.""


""I'm going to show them what happens when you're all",0.17273399,0.09977841,0.17329924,0.33574754,0.13381615,0.12155639,0.1728219533333333
" more shocking than his vaginal-opening  article.

I'll wait.

",0.89183503,0.6339208,0.98805994,0.22928494,0.87411416,0.166263,0.630579645
 massive celebrity and he’s a good  guy so we’ll just stick to that,0.22792688,0.115741126,0.25693342,0.5103854,0.13677256,0.0922735,0.22333881433333333
" going to respond to you, in a  way that I think is most appropriate",0.09366667,0.044169046,0.07412285,0.1955381,0.061850116,0.08038118,0.09162132699999999
" of a whore."" The  report, which was obtained by the Catholic news agency, said that during",0.9156528,0.7638863,0.6281793,0.099462,0.9421437,0.74632293,0.6826078383333333
scoffs],0.3675931,0.1818379,0.14756535,0.210487,0.28892568,0.21748659,0.23564927000000002
 a tire iron by the  girl and then the guy was seen getting a dildo in,0.794439,0.48901522,0.95022625,0.40004689,0.6964659,0.26155326,0.5986244199999999
" pussy” are just looking out for their own well  but they are wrong!

�",0.88824683,0.72954535,0.943203,0.238822,0.9206141,0.5438424,0.71071228
".""

Here's some of her more memorable  comments",0.08955699,0.02295148,0.045727123,0.07085892,0.03603331,0.027412,0.048756637166666665
" on  Hollywood Boulevard.""

""I'll make that",0.061657302,0.02242264,0.054491464,0.098125145,0.031932376,0.06007366,0.0547837645
‭ says one guy  who says he,0.1089418,0.03400683,0.06621196,0.059265696,0.073313996,0.024627797,0.0610613465
 LOVE U <3 cattch: amazGasm amazG,0.071691304,0.050433926,0.15228508,0.10837675,0.12126303,0.08647222,0.098420385
" @Kensman ).

So, I said  more",0.07742793,0.03984041,0.074723355,0.08574271,0.075045,0.065960266,0.06978994516666667
" by the highway.""

""It's a bit of a surprise, but I think I'm",0.083367795,0.030068869,0.08960284,0.08815165,0.066130705,0.061945222,0.06987784683333333
".

",0.039219197,0.012090453,0.029719662,0.047376227,0.019574476,0.014625379,0.027100898999999998
  calls on the part of ”I'm sorry ”,0.065793134,0.027757179,0.08688164,0.06961819,0.05579511,0.058301043,0.06069104933333332
"  but I'm not one of those guys.

I'm not rich but I'm not",0.14579654,0.046259265,0.08847909,0.117461115,0.077527,0.09088911,0.09440202000000002
" says,  as he turns around.” I think he”ll",0.07125825,0.02454464,0.12645659,0.045411047,0.05042217,0.0392086,0.05955021616666666
 I don't have time for  it. I don't want to,0.08167512,0.029961955,0.080532804,0.05947293,0.0634897,0.08504168,0.06669569816666666
" run.""",0.03922439,0.011067258,0.024595734,0.065629035,0.015083128,0.010836217,0.027739293666666668
" in an automobile over the weekend,  but",0.07671315,0.03725236,0.053318225,0.28097036,0.034909446,0.034847274,0.08633513583333334
" cup D in her collection. Her boobs are very sweet, she has a nice petite body but",0.801721,0.45335007,0.97149086,0.23343809,0.783563,0.14390554,0.5645780933333333
", I don't mean the lady parts on a body.

""I think it would be",0.23873745,0.09587443,0.5098669,0.2778675,0.1779461,0.14470516,0.2408329233333333
"  like me doesn't have one, it's because I don't have it, because I'm",0.080259785,0.028373003,0.10650998,0.069438756,0.073449194,0.067901224,0.070988657
" derrières if  you have a big screen, a big set and",0.23999643,0.11290251,0.43196166,0.24022551,0.20090789,0.0861347,0.21868811666666665
" me being arrested in a  police station,""",0.18809606,0.1048369,0.11298501,0.43665987,0.09005757,0.16096964,0.18226750833333336
" FUCKING VIRAL VIDEO.""

",0.9560559,0.81596625,0.8612226,0.27887422,0.97609496,0.30827028,0.6994140350000001
" removed"" and ""Get the N-word off  country"" from the website's ""Worst",0.325351,0.098804,0.02564143,0.19450608,0.13230972,0.16564518,0.15704290166666668
 hours do you think you need to get a man (1) (2) (3) (,0.15667185,0.070810735,0.14964254,0.2418769,0.11440373,0.110191904,0.14059960983333333
injecting fluids into people” ” and  the”draining people”,0.15306102,0.08570371,0.18446992,0.13109103,0.11135742,0.14076622,0.13440822
 the  things she's always been trying to hide.,0.10186148,0.02435992,0.02712251,0.0815648,0.03944176,0.061524052,0.055979087000000004
" else isn’t good, and the like, and we'll have a good discussion on the",0.06381352,0.023662474,0.037367888,0.06725099,0.038668547,0.06276866,0.04892201316666667
", look at what  the heck I'm doing and if you like me, do me a favor",0.45115903,0.2312045,0.13620557,0.13682,0.6202885,0.12343333,0.283185155
", his death was inevitable, I'm sick of seeing him on TV. The  # BBC should",0.29249075,0.16267654,0.1064428,0.70229316,0.14825994,0.06395481,0.24601966666666666
" it should give you a good taste of  the things going on in the world right now.
",0.11315193,0.048440468,0.28553894,0.18694758,0.07625858,0.04597107,0.126051428
", and so is his  friend, who has just witnessed the entire thing.

Lucky",0.06995098,0.021276886,0.034082484,0.09892311,0.025195727,0.021826984,0.04520936183333333
"  idiot,"" he responded, ""I'm not an idiot.""

In a recent interview with",0.9000555,0.48551163,0.08345928,0.091226526,0.7134011,0.1033729,0.396171156
" she didn’t.""  It's not even the most disturbing part.

""I",0.15640284,0.05113555,0.053593338,0.076758444,0.08856939,0.105358504,0.08863634433333334
" MASSIVE PROBLEM

In case you couldn't tell",0.15211052,0.085427366,0.12637384,0.19651438,0.10365192,0.11391387,0.129665316
""" at three white officers.

M",0.09401151,0.025816225,0.10321409,0.034479193,0.042877227,0.09520508,0.0659338875
""" and a person with special needs.

The teacher",0.06399814,0.03477695,0.07728798,0.19976836,0.039391298,0.040672723,0.07598257516666666
 break up some of those subcommunities and social groups like  the white working class. You are,0.37446317,0.15521227,0.047682416,0.12628806,0.100130945,0.54992175,0.22561643516666666
" it,  back it up.

Advertisement
",0.103620864,0.053564694,0.117157646,0.15926221,0.08376624,0.06842524,0.09763281566666666
" a note attached,  according to a police report.

Police say they were called to the",0.07872938,0.029915208,0.029992709,0.104250066,0.0187435,0.061794665,0.05390425466666667
